OTicketID,DishID,OrderTime,Quantity,Price
TKT0043753,23,2024-07-20 15:44:56,2,200000
TKT0043755,10,2024-03-03 05:40:16,2,85000
TKT0043759,36,2023-02-23 17:01:10,1,55000
TKT0043760,12,2022-08-24 20:26:40,2,30000
TKT0043762,34,2021-11-20 09:09:25,4,50000
TKT0043765,36,2020-01-26 17:35:40,4,55000
TKT0043772,15,2022-01-12 21:58:15,5,50000
TKT0043781,36,2020-09-26 04:50:32,1,55000
TKT0043791,10,2023-02-10 20:27:14,4,85000
TKT0043796,37,2020-07-12 21:46:37,5,40000
TKT0043798,15,2024-05-19 17:48:38,5,50000
TKT0043800,3,2022-04-06 11:30:48,3,45000
TKT0043806,12,2022-12-01 07:34:53,1,30000
TKT0043812,15,2023-10-01 15:33:46,1,50000
TKT0043814,40,2024-05-04 06:49:22,3,150000
TKT0043817,16,2020-08-10 06:28:39,1,20000
TKT0043818,2,2024-02-21 18:14:47,1,60000
TKT0043820,20,2024-12-12 04:24:09,1,40000
TKT0043826,16,2020-01-20 04:32:10,5,20000
TKT0043827,16,2021-02-12 11:23:21,4,20000
TKT0043828,15,2024-07-12 07:12:34,1,50000
TKT0043829,26,2021-07-27 07:16:43,1,25000
TKT0043832,32,2020-11-10 17:34:22,4,40000
TKT0043838,40,2022-06-30 13:59:30,3,150000
TKT0043841,3,2023-02-22 21:18:25,1,45000
TKT0043842,19,2023-09-03 07:10:24,2,15000
TKT0043843,19,2022-05-11 11:21:17,2,15000
TKT0043845,17,2023-08-08 07:48:06,1,30000
TKT0043858,35,2022-07-09 21:55:23,2,60000
TKT0043859,16,2020-01-26 11:42:02,5,20000
TKT0043860,26,2023-09-16 10:58:56,1,25000
TKT0043863,16,2024-05-26 18:25:56,4,20000
TKT0043864,28,2024-05-23 01:52:07,2,35000
TKT0043866,30,2022-05-08 14:02:38,2,30000
TKT0043868,37,2020-01-19 23:14:08,2,40000
TKT0043869,37,2022-04-26 23:09:29,2,40000
TKT0043871,29,2023-08-06 05:11:01,1,50000
TKT0043875,8,2020-09-25 08:00:23,3,75000
TKT0043876,37,2024-10-28 19:52:56,3,40000
TKT0043879,30,2021-01-09 15:52:50,2,30000
TKT0043881,1,2021-02-16 08:45:56,1,50000
TKT0043882,19,2022-12-04 04:53:50,3,15000
TKT0043886,16,2023-09-24 18:39:08,3,20000
TKT0043887,5,2021-02-14 12:18:28,4,65000
TKT0043890,26,2022-10-01 14:25:43,4,25000
TKT0043901,11,2021-08-19 07:03:44,2,100000
TKT0043903,39,2024-12-12 14:38:09,2,80000
TKT0043905,23,2022-09-16 18:14:11,5,200000
TKT0043909,9,2020-09-26 00:14:08,4,80000
TKT0043912,15,2020-11-17 10:57:02,1,50000
TKT0043916,5,2024-12-16 15:57:00,2,65000
TKT0043918,30,2020-06-13 11:33:47,2,30000
TKT0043919,10,2022-06-05 07:12:32,4,85000
TKT0043921,24,2020-07-04 08:13:06,5,250000
TKT0043922,23,2021-06-20 15:26:01,1,200000
TKT0043925,11,2023-10-29 18:41:33,3,100000
TKT0043926,30,2021-11-12 02:16:05,2,30000
TKT0043928,26,2023-04-15 15:53:42,2,25000
TKT0043930,9,2023-06-19 15:10:40,5,80000
TKT0043932,34,2020-08-03 12:35:36,5,50000
TKT0043939,18,2020-01-25 01:40:42,5,40000
TKT0043943,5,2021-07-12 11:50:16,4,65000
TKT0043945,21,2023-09-24 04:27:21,1,35000
TKT0043962,8,2024-12-18 06:06:54,2,75000
TKT0043965,10,2023-01-09 05:03:34,4,85000
TKT0043966,14,2021-08-28 11:31:27,5,40000
TKT0043967,31,2021-05-22 10:50:17,1,15000
TKT0043969,38,2024-11-04 05:52:06,4,65000
TKT0043976,11,2022-10-06 01:42:53,2,100000
TKT0043978,5,2023-05-12 14:58:13,3,65000
TKT0043980,32,2022-03-24 12:08:39,3,40000
TKT0043981,1,2021-01-03 22:31:22,5,50000
TKT0043990,26,2024-12-15 20:25:30,5,25000
TKT0043994,26,2021-01-01 02:28:48,4,25000
TKT0043996,26,2022-01-26 15:49:44,3,25000
TKT0044006,10,2024-09-05 03:39:05,4,85000
TKT0044007,8,2023-01-26 20:35:57,2,75000
TKT0044010,30,2024-01-12 22:04:39,1,30000
TKT0044012,31,2022-02-02 02:00:44,2,15000
TKT0044013,19,2020-07-23 06:23:49,2,15000
TKT0044015,29,2024-02-17 08:29:08,2,50000
TKT0044018,14,2023-12-31 23:26:11,2,40000
TKT0044019,5,2024-08-21 20:07:29,2,65000
TKT0044028,23,2021-03-23 11:12:16,2,200000
TKT0044032,35,2023-09-04 05:46:40,2,60000
TKT0044033,20,2021-12-11 04:41:33,1,40000
TKT0044034,9,2020-11-12 11:30:08,3,80000
TKT0044035,5,2024-03-17 12:05:31,3,65000
TKT0044042,2,2022-09-13 19:44:55,5,60000
TKT0044044,20,2021-03-25 14:54:00,1,40000
TKT0044045,21,2023-10-18 05:29:44,4,35000
TKT0044047,17,2020-08-01 17:08:36,1,30000
TKT0044048,21,2023-06-12 20:50:57,1,35000
TKT0044049,9,2024-07-31 15:01:25,3,80000
TKT0044054,36,2024-07-26 02:59:55,2,55000
TKT0044056,22,2021-07-31 20:22:16,2,150000
TKT0044061,37,2021-02-08 02:45:54,4,40000
TKT0044062,15,2023-05-22 16:07:16,4,50000
TKT0044065,37,2020-04-09 00:45:51,4,40000
TKT0044066,26,2022-09-22 03:33:05,1,25000
TKT0044069,40,2024-09-12 05:01:41,4,150000
TKT0044074,5,2024-08-25 21:47:19,4,65000
TKT0044075,13,2020-09-29 11:05:09,5,35000
TKT0044079,26,2022-11-02 08:50:41,4,25000
TKT0044080,12,2024-04-24 23:38:31,4,30000
TKT0044082,36,2023-04-21 01:38:51,3,55000
TKT0044085,39,2023-04-15 14:59:46,3,80000
TKT0044086,34,2020-12-02 19:03:16,1,50000
TKT0044092,28,2021-09-05 08:09:09,4,35000
TKT0044094,9,2024-02-12 10:00:39,2,80000
TKT0044096,25,2020-06-09 02:05:53,4,180000
TKT0044105,38,2021-10-16 20:09:08,2,65000
TKT0044108,37,2023-11-16 15:49:01,1,40000
TKT0044110,13,2020-08-17 01:37:13,4,35000
TKT0044115,11,2021-03-21 11:09:22,3,100000
TKT0044116,15,2023-10-30 10:15:21,4,50000
TKT0044117,23,2022-05-15 11:43:41,5,200000
TKT0044123,4,2022-10-26 23:13:14,4,55000
TKT0044126,9,2024-05-08 05:49:45,3,80000
TKT0044130,1,2021-10-11 17:53:05,3,50000
TKT0044131,34,2022-05-15 18:21:20,5,50000
TKT0044132,10,2021-02-09 01:24:57,3,85000
TKT0044134,6,2020-03-17 00:46:17,4,60000
TKT0044135,4,2022-05-14 15:16:15,1,55000
TKT0044137,28,2024-07-26 15:45:46,2,35000
TKT0044140,4,2022-12-31 04:44:55,2,55000
TKT0044141,20,2024-07-20 18:03:39,5,40000
TKT0044144,32,2024-10-01 10:16:13,4,40000
TKT0044146,7,2022-07-13 04:58:15,2,70000
TKT0044148,11,2024-12-12 10:00:23,4,100000
TKT0044149,2,2024-05-24 15:45:35,4,60000
TKT0044154,5,2022-03-22 23:04:28,3,65000
TKT0044155,5,2022-06-18 22:33:56,5,65000
TKT0044157,35,2024-04-28 10:48:34,1,60000
TKT0044158,29,2023-05-19 01:49:38,3,50000
TKT0044162,6,2020-01-08 16:07:40,3,60000
TKT0044165,20,2021-02-07 08:52:42,2,40000
TKT0044166,38,2020-05-22 06:32:33,4,65000
TKT0044167,22,2024-02-13 16:59:07,5,150000
TKT0044169,12,2024-04-12 23:50:20,3,30000
TKT0044171,34,2024-09-11 21:18:24,1,50000
TKT0044172,27,2022-08-17 04:09:26,4,30000
TKT0044174,14,2020-08-14 11:48:41,2,40000
TKT0044177,10,2020-10-29 18:18:54,3,85000
TKT0044181,11,2022-01-09 20:58:12,3,100000
TKT0044185,39,2021-01-13 02:26:42,4,80000
TKT0044189,17,2021-05-24 13:45:09,3,30000
TKT0044190,31,2022-02-09 06:22:41,4,15000
TKT0044193,40,2020-03-09 12:38:08,4,150000
TKT0044194,12,2020-12-16 17:20:19,5,30000
TKT0044196,27,2021-07-31 14:05:23,1,30000
TKT0044202,22,2020-12-22 05:46:10,4,150000
TKT0044205,18,2022-04-19 17:26:07,1,40000
TKT0044208,2,2023-11-25 18:13:35,5,60000
TKT0044211,9,2020-08-12 07:36:27,4,80000
TKT0044213,2,2021-03-26 12:06:33,4,60000
TKT0044215,7,2023-04-27 17:25:06,3,70000
TKT0044219,10,2023-11-27 03:06:51,1,85000
TKT0044224,31,2021-10-16 06:44:53,3,15000
TKT0044226,18,2020-07-02 23:14:35,5,40000
TKT0044227,21,2022-10-03 12:31:28,5,35000
TKT0044229,37,2023-02-11 20:40:02,2,40000
TKT0044232,40,2021-10-23 05:30:44,2,150000
TKT0044233,36,2023-08-04 18:41:07,2,55000
TKT0044235,22,2020-08-05 13:43:28,3,150000
TKT0044239,10,2024-12-02 13:35:05,3,85000
TKT0044240,5,2021-05-11 00:59:35,4,65000
TKT0044241,23,2024-03-19 09:10:34,2,200000
TKT0044245,39,2023-11-11 17:45:31,3,80000
TKT0044246,20,2021-06-30 16:12:29,2,40000
TKT0044249,9,2020-11-14 10:44:52,4,80000
TKT0044251,11,2021-12-10 00:10:53,2,100000
TKT0044252,37,2024-08-17 19:22:59,1,40000
TKT0044255,25,2023-08-12 09:55:56,5,180000
TKT0044258,14,2024-05-23 16:26:47,5,40000
TKT0044269,15,2020-03-03 14:29:15,5,50000
TKT0044271,20,2021-05-24 10:32:45,4,40000
TKT0044273,22,2022-11-08 06:55:05,3,150000
TKT0044278,19,2023-07-14 01:59:28,4,15000
TKT0044284,7,2022-11-18 15:57:34,3,70000
TKT0044285,38,2020-04-02 01:22:34,4,65000
TKT0044287,5,2022-03-26 06:10:50,1,65000
TKT0044288,27,2022-09-21 04:38:23,2,30000
TKT0044289,13,2021-08-10 01:26:05,1,35000
TKT0044308,4,2020-04-27 06:08:03,5,55000
TKT0044309,32,2021-08-28 18:30:06,2,40000
TKT0044310,20,2021-07-07 08:36:52,4,40000
TKT0044312,16,2022-03-22 02:22:02,5,20000
TKT0044315,2,2021-10-07 17:21:50,4,60000
TKT0044317,8,2023-11-12 06:16:50,5,75000
TKT0044320,27,2024-01-17 00:52:49,1,30000
TKT0044322,4,2021-11-11 08:02:13,5,55000
TKT0044323,37,2023-01-14 20:41:01,2,40000
TKT0044326,23,2023-07-31 22:11:18,5,200000
TKT0044329,28,2022-11-02 22:12:03,4,35000
TKT0044330,23,2022-01-13 23:38:05,2,200000
TKT0044334,20,2021-03-12 16:49:11,1,40000
TKT0044335,24,2020-12-25 05:20:02,4,250000
TKT0044338,30,2023-08-18 21:08:35,5,30000
TKT0044340,13,2020-06-26 16:13:26,4,35000
TKT0044341,29,2020-06-28 05:41:06,1,50000
TKT0044355,5,2020-07-18 13:03:28,1,65000
TKT0044358,19,2021-03-29 08:43:45,5,15000
TKT0044363,21,2023-11-25 21:59:09,2,35000
TKT0044364,11,2020-10-25 00:57:28,3,100000
TKT0044365,31,2020-09-28 02:05:15,4,15000
TKT0044367,21,2021-03-30 17:05:19,5,35000
TKT0044368,37,2020-04-04 16:39:58,1,40000
TKT0044370,5,2023-03-11 14:29:39,3,65000
TKT0044371,10,2021-01-13 22:55:36,5,85000
TKT0044376,31,2021-10-25 00:13:39,5,15000
TKT0044377,39,2020-04-02 05:09:29,4,80000
TKT0044379,19,2024-08-20 04:26:49,5,15000
TKT0044382,5,2024-12-10 00:51:44,4,65000
TKT0044385,3,2022-10-22 06:51:52,1,45000
TKT0044387,2,2024-03-26 17:56:42,2,60000
TKT0044388,36,2023-07-08 15:44:25,3,55000
TKT0044389,32,2024-09-27 11:32:58,4,40000
TKT0044392,8,2023-12-05 09:15:58,2,75000
TKT0044393,12,2020-11-30 14:26:24,2,30000
TKT0044396,9,2023-04-16 16:45:49,2,80000
TKT0044398,31,2023-10-28 14:45:14,3,15000
TKT0044401,6,2023-09-01 18:12:12,5,60000
TKT0044406,18,2022-01-30 20:09:12,1,40000
TKT0044407,25,2020-12-13 16:40:11,1,180000
TKT0044408,16,2022-08-15 17:42:25,3,20000
TKT0044409,8,2024-09-10 08:23:56,5,75000
TKT0044416,1,2024-06-22 10:30:06,5,50000
TKT0044417,18,2020-03-24 19:04:37,3,40000
TKT0044419,6,2024-02-13 04:42:37,2,60000
TKT0044420,30,2020-02-29 22:12:24,5,30000
TKT0044425,11,2020-05-21 11:47:43,4,100000
TKT0044426,13,2022-11-26 04:57:59,4,35000
TKT0044427,25,2022-04-19 05:10:52,1,180000
TKT0044429,14,2021-04-05 01:46:56,5,40000
TKT0044432,4,2020-04-13 07:36:33,2,55000
TKT0044435,4,2023-05-22 01:30:22,2,55000
TKT0044442,16,2020-04-25 17:41:41,3,20000
TKT0044445,18,2024-02-25 17:23:59,5,40000
TKT0044448,29,2022-11-11 21:45:17,4,50000
TKT0044450,36,2024-02-08 07:17:32,3,55000
TKT0044452,28,2023-06-15 14:05:27,2,35000
TKT0044454,34,2021-06-26 18:52:12,5,50000
TKT0044456,35,2024-11-12 12:39:23,3,60000
TKT0044458,14,2022-05-20 12:05:54,3,40000
TKT0044459,23,2024-08-24 16:38:20,3,200000
TKT0044462,28,2023-09-01 18:50:41,2,35000
TKT0044464,8,2021-10-31 12:57:20,4,75000
TKT0044467,14,2024-11-20 07:49:58,2,40000
TKT0044468,17,2024-09-04 07:03:33,4,30000
TKT0044470,40,2020-04-16 06:11:54,1,150000
TKT0044471,8,2024-10-04 08:11:55,4,75000
TKT0044474,7,2022-08-06 00:04:30,5,70000
TKT0044476,16,2021-12-07 07:00:13,1,20000
TKT0044477,31,2023-08-02 17:23:29,2,15000
TKT0044478,3,2024-07-17 22:56:50,1,45000
TKT0044479,7,2023-09-10 08:06:02,2,70000
TKT0044482,33,2023-03-14 14:13:37,2,35000
TKT0044487,3,2024-07-20 23:14:08,1,45000
TKT0044492,23,2023-09-16 11:13:34,5,200000
TKT0044497,5,2022-03-10 20:13:30,1,65000
TKT0044502,22,2023-04-23 02:02:30,2,150000
TKT0044503,37,2020-01-31 10:15:03,3,40000
TKT0044505,7,2020-04-25 06:11:18,2,70000
TKT0044510,26,2021-04-18 07:24:22,1,25000
TKT0044517,26,2020-06-11 00:55:13,4,25000
TKT0044521,29,2022-06-26 18:57:39,3,50000
TKT0044527,32,2021-07-01 03:01:24,1,40000
TKT0044528,15,2024-08-03 19:39:09,1,50000
TKT0044529,24,2024-10-04 06:24:39,3,250000
TKT0044535,3,2022-06-21 01:30:24,1,45000
TKT0044536,28,2021-04-10 12:13:51,2,35000
TKT0044540,1,2022-03-12 02:58:47,5,50000
TKT0044541,2,2022-09-09 18:10:36,5,60000
TKT0044546,31,2021-08-26 04:48:22,2,15000
TKT0044549,10,2021-09-14 00:07:14,5,85000
TKT0044550,34,2021-09-09 15:57:40,5,50000
TKT0044551,11,2021-04-18 18:38:04,3,100000
TKT0044552,24,2023-06-13 12:22:44,2,250000
TKT0044558,15,2022-05-25 15:17:26,1,50000
TKT0044560,19,2023-07-16 10:11:26,1,15000
TKT0044562,12,2023-10-14 09:19:45,5,30000
TKT0044566,9,2022-09-09 00:46:36,3,80000
TKT0044567,23,2024-07-22 01:09:38,2,200000
TKT0044570,11,2022-12-05 04:27:08,3,100000
TKT0044571,31,2022-04-30 05:21:09,4,15000
TKT0044581,33,2022-03-30 14:26:19,4,35000
TKT0044583,8,2022-03-24 15:25:30,3,75000
TKT0044584,37,2022-07-23 11:27:36,3,40000
TKT0044585,18,2022-07-29 10:41:59,1,40000
TKT0044586,36,2021-11-16 11:54:06,3,55000
TKT0044589,36,2023-12-30 21:39:41,5,55000
TKT0044594,36,2021-11-03 11:26:06,2,55000
TKT0044596,24,2023-10-18 10:35:55,5,250000
TKT0044598,7,2024-08-05 14:33:22,5,70000
TKT0044601,25,2021-06-28 08:11:16,1,180000
TKT0044603,26,2023-04-17 09:16:28,1,25000
TKT0044607,34,2020-02-16 15:36:13,5,50000
TKT0044613,5,2023-11-07 09:47:46,1,65000
TKT0044616,13,2024-03-02 09:27:13,1,35000
TKT0044617,8,2022-08-22 00:54:58,5,75000
TKT0044619,33,2023-12-15 06:57:00,2,35000
TKT0044620,23,2020-04-25 19:43:00,1,200000
TKT0044621,17,2022-03-04 04:15:57,1,30000
TKT0044625,16,2020-12-15 00:34:56,2,20000
TKT0044626,19,2024-11-25 14:30:35,1,15000
TKT0044627,1,2022-04-29 09:02:29,3,50000
TKT0044628,34,2020-04-02 01:47:15,4,50000
TKT0044629,36,2021-11-12 01:47:17,1,55000
TKT0044631,34,2021-09-01 23:44:56,3,50000
TKT0044633,33,2024-10-24 19:41:32,3,35000
TKT0044635,24,2021-02-13 08:57:26,4,250000
TKT0044636,28,2023-02-24 16:04:43,5,35000
TKT0044638,11,2021-02-28 14:28:27,1,100000
TKT0044642,23,2022-12-13 13:18:03,1,200000
TKT0044643,15,2020-05-13 03:27:10,5,50000
TKT0044647,11,2021-08-20 17:13:17,1,100000
TKT0044648,1,2020-11-19 00:53:27,5,50000
TKT0044650,12,2020-07-04 01:34:19,2,30000
TKT0044651,11,2023-03-22 23:28:42,3,100000
TKT0044657,25,2022-02-03 11:59:44,3,180000
TKT0044664,39,2024-04-07 08:57:41,2,80000
TKT0044667,14,2021-01-09 10:32:08,3,40000
TKT0044669,17,2020-01-21 09:57:27,4,30000
TKT0044670,35,2023-10-25 08:01:58,1,60000
TKT0044673,5,2024-07-17 17:36:10,1,65000
TKT0044675,25,2021-09-01 06:38:52,4,180000
TKT0044676,7,2020-10-12 18:52:35,5,70000
TKT0044679,38,2024-09-09 07:15:43,5,65000
TKT0044680,22,2021-07-18 11:26:18,2,150000
TKT0044684,38,2021-08-10 08:54:34,2,65000
TKT0044685,21,2024-10-17 17:28:08,4,35000
TKT0044686,17,2022-08-02 03:01:47,4,30000
TKT0044693,34,2020-07-04 17:41:11,5,50000
TKT0044694,4,2024-09-05 23:14:27,2,55000
TKT0044696,23,2021-10-09 17:50:17,2,200000
TKT0044701,30,2020-12-26 06:02:36,1,30000
TKT0044702,20,2022-07-20 09:28:53,4,40000
TKT0044703,25,2022-03-21 11:59:24,4,180000
TKT0044704,5,2022-11-30 04:47:29,5,65000
TKT0044707,22,2024-10-03 23:55:09,4,150000
TKT0044708,2,2022-09-24 03:14:16,2,60000
TKT0044713,4,2023-04-28 12:50:34,4,55000
TKT0044717,8,2020-02-28 18:13:31,4,75000
TKT0044718,6,2020-06-04 08:36:41,1,60000
TKT0044724,7,2020-01-27 06:13:22,3,70000
TKT0044726,13,2020-01-13 10:45:01,3,35000
TKT0044728,36,2022-08-04 02:27:31,1,55000
TKT0044729,36,2022-12-09 00:53:00,4,55000
TKT0044730,17,2022-10-10 01:37:27,5,30000
TKT0044736,37,2020-02-05 04:50:31,5,40000
TKT0044737,21,2022-04-04 12:02:37,5,35000
TKT0044739,13,2021-02-09 22:48:40,2,35000
TKT0044741,36,2022-07-12 22:10:23,5,55000
TKT0044743,26,2023-12-10 19:56:39,3,25000
TKT0044744,25,2024-08-10 01:47:55,1,180000
TKT0044745,31,2024-05-28 14:32:59,4,15000
TKT0044750,30,2023-05-03 13:33:11,1,30000
TKT0044757,12,2020-11-19 21:49:46,1,30000
TKT0044761,27,2020-10-25 00:32:11,5,30000
TKT0044762,15,2023-07-07 03:46:58,1,50000
TKT0044763,10,2022-06-20 15:08:39,3,85000
TKT0044764,37,2021-01-20 17:54:40,5,40000
TKT0044766,29,2021-03-08 18:49:41,5,50000
TKT0044767,16,2023-05-14 13:20:18,1,20000
TKT0044770,36,2020-01-12 06:26:52,3,55000
TKT0044773,19,2021-11-28 14:52:48,2,15000
TKT0044776,34,2021-03-29 05:00:47,4,50000
TKT0044781,23,2022-11-23 13:45:15,5,200000
TKT0044785,17,2024-01-03 09:47:20,5,30000
TKT0044794,26,2020-05-30 13:35:19,3,25000
TKT0044806,40,2020-10-12 21:48:04,2,150000
TKT0044809,25,2024-09-02 06:56:34,4,180000
TKT0044812,17,2024-04-21 12:04:25,2,30000
TKT0044815,12,2023-10-23 23:19:07,5,30000
TKT0044816,27,2024-07-23 08:32:39,2,30000
TKT0044817,33,2020-08-03 18:06:11,4,35000
TKT0044818,17,2023-07-31 23:44:08,4,30000
TKT0044822,5,2023-08-10 04:35:59,2,65000
TKT0044828,27,2022-03-12 10:48:21,2,30000
TKT0044832,21,2021-03-30 14:57:37,3,35000
TKT0044835,23,2021-07-30 04:07:01,3,200000
TKT0044836,12,2024-11-28 11:52:25,2,30000
TKT0044839,36,2022-05-06 17:52:54,3,55000
TKT0044841,21,2024-04-04 11:11:45,2,35000
TKT0044848,22,2023-12-14 08:01:57,2,150000
TKT0044852,31,2022-04-04 14:10:18,5,15000
TKT0044854,27,2020-04-17 01:35:21,5,30000
TKT0044855,6,2022-09-28 10:13:49,2,60000
TKT0044860,21,2020-05-21 09:01:16,4,35000
TKT0044861,27,2023-03-28 05:13:29,4,30000
TKT0044866,26,2022-03-17 22:07:23,2,25000
TKT0044868,35,2021-12-19 20:13:30,1,60000
TKT0044869,16,2023-01-26 00:01:07,5,20000
TKT0044872,21,2020-02-01 17:26:11,2,35000
TKT0044879,13,2023-11-08 18:35:55,3,35000
TKT0044880,37,2021-10-26 14:54:21,1,40000
TKT0044881,29,2023-05-11 00:42:47,3,50000
TKT0044882,37,2021-01-26 23:13:03,2,40000
TKT0044895,23,2021-03-27 11:14:27,3,200000
TKT0044897,4,2024-12-24 05:45:44,1,55000
TKT0044899,24,2024-08-19 11:36:02,5,250000
TKT0044902,2,2022-10-24 01:11:12,4,60000
TKT0044907,8,2022-10-07 18:25:37,1,75000
TKT0044908,10,2023-09-22 03:58:33,1,85000
TKT0044911,4,2023-11-13 00:50:27,2,55000
TKT0044914,9,2021-07-09 11:48:12,4,80000
TKT0044915,11,2023-09-18 06:50:11,1,100000
TKT0044916,25,2022-07-13 06:57:09,3,180000
TKT0044924,18,2022-02-27 10:10:40,2,40000
TKT0044928,1,2020-12-06 22:00:23,2,50000
TKT0044929,37,2020-02-01 16:32:09,2,40000
TKT0044931,40,2021-06-20 13:50:43,5,150000
TKT0044932,17,2021-09-01 12:47:13,5,30000
TKT0044933,27,2022-04-19 12:54:46,3,30000
TKT0044935,27,2024-04-21 14:16:06,5,30000
TKT0044937,5,2021-03-09 08:31:28,1,65000
TKT0044938,18,2020-12-21 17:07:44,4,40000
TKT0044942,33,2021-07-28 02:14:02,2,35000
TKT0044946,32,2022-11-21 01:13:29,3,40000
TKT0044947,20,2021-05-16 01:49:53,3,40000
TKT0044949,8,2020-02-22 05:02:55,3,75000
TKT0044953,7,2022-03-08 23:59:03,1,70000
TKT0044955,20,2022-01-04 04:10:32,2,40000
TKT0044962,11,2020-04-14 19:07:14,4,100000
TKT0044965,37,2020-04-21 14:46:41,5,40000
TKT0044969,11,2020-02-04 16:28:44,1,100000
TKT0044970,16,2021-08-31 11:38:35,1,20000
TKT0044974,20,2024-03-04 09:41:13,1,40000
TKT0044976,1,2021-05-18 13:11:34,2,50000
TKT0044977,13,2020-04-09 18:03:04,4,35000
TKT0044980,9,2024-04-19 18:28:39,2,80000
TKT0044982,30,2024-08-04 01:29:00,1,30000
TKT0044986,4,2024-03-15 19:30:06,1,55000
TKT0044988,25,2021-07-25 18:46:32,3,180000
TKT0044993,19,2022-05-24 11:48:25,4,15000
TKT0044994,1,2024-02-24 21:15:01,4,50000
TKT0044995,12,2020-04-28 14:03:14,4,30000
TKT0044996,20,2021-05-08 16:57:28,2,40000
TKT0044998,16,2023-12-30 06:09:07,1,20000
TKT0044999,30,2021-11-05 13:38:49,1,30000
TKT0045001,21,2022-12-18 12:23:48,3,35000
TKT0045004,10,2022-07-12 13:59:30,1,85000
TKT0045005,18,2021-03-28 02:54:20,4,40000
TKT0045006,7,2020-03-14 12:10:58,5,70000
TKT0045012,10,2024-03-06 09:30:16,1,85000
TKT0045013,1,2023-03-15 21:42:22,5,50000
TKT0045014,22,2020-05-08 23:39:28,5,150000
TKT0045015,35,2024-02-27 03:39:21,4,60000
TKT0045018,4,2021-05-29 07:16:06,5,55000
TKT0045020,36,2024-07-15 18:05:31,3,55000
TKT0045021,30,2022-05-17 11:17:38,3,30000
TKT0045022,31,2022-02-17 15:12:00,3,15000
TKT0045024,8,2023-07-25 10:07:15,3,75000
TKT0045029,20,2024-08-08 08:45:50,4,40000
TKT0045030,17,2024-11-06 21:30:37,2,30000
TKT0045032,39,2023-08-31 06:56:50,2,80000
TKT0045034,24,2022-05-09 12:20:36,2,250000
TKT0045039,19,2023-11-07 11:35:45,2,15000
TKT0045042,14,2023-06-01 20:53:36,2,40000
TKT0045046,4,2022-12-02 23:13:26,1,55000
TKT0045053,11,2023-04-13 21:40:40,1,100000
TKT0045059,38,2020-09-30 20:58:44,2,65000
TKT0045060,14,2021-11-07 09:33:47,2,40000
TKT0045061,33,2020-11-29 01:02:00,4,35000
TKT0045062,4,2020-06-21 21:51:57,5,55000
TKT0045064,7,2023-03-16 11:03:44,1,70000
TKT0045065,18,2023-01-02 01:26:17,3,40000
TKT0045072,6,2023-11-16 15:26:59,3,60000
TKT0045074,3,2024-10-01 07:53:41,5,45000
TKT0045076,35,2020-08-17 17:19:17,5,60000
TKT0045080,15,2024-12-18 08:35:40,3,50000
TKT0045082,1,2023-05-27 13:33:47,3,50000
TKT0045083,27,2023-02-27 14:32:53,2,30000
TKT0045085,40,2022-12-15 10:53:11,5,150000
TKT0045087,32,2022-11-19 07:04:53,4,40000
TKT0045089,37,2020-02-24 21:55:11,4,40000
TKT0045090,3,2024-05-05 06:00:33,1,45000
TKT0045091,15,2024-11-04 09:23:31,3,50000
TKT0045093,12,2020-09-29 18:10:13,3,30000
TKT0045094,26,2024-12-09 13:32:03,5,25000
TKT0045098,2,2020-09-12 01:26:33,5,60000
TKT0045101,11,2023-03-18 15:45:43,5,100000
TKT0045102,36,2022-05-21 00:04:57,1,55000
TKT0045104,34,2022-10-09 04:40:22,2,50000
TKT0045112,4,2020-07-14 21:11:59,2,55000
TKT0045119,28,2020-12-05 23:58:36,1,35000
TKT0045125,32,2023-04-11 06:52:35,4,40000
TKT0045128,32,2024-11-18 20:16:04,3,40000
TKT0045133,11,2020-12-24 16:20:09,1,100000
TKT0045137,6,2024-07-07 21:14:44,2,60000
TKT0045138,1,2024-10-24 12:27:45,5,50000
TKT0045140,21,2022-11-09 18:48:00,3,35000
TKT0045145,5,2022-01-14 08:00:04,4,65000
TKT0045150,23,2022-05-16 01:57:09,1,200000
TKT0045151,22,2022-10-26 08:45:41,3,150000
TKT0045156,14,2023-11-28 14:50:56,1,40000
TKT0045158,19,2022-07-15 10:14:47,2,15000
TKT0045160,33,2023-01-01 16:45:55,4,35000
TKT0045162,27,2020-09-25 07:32:21,4,30000
TKT0045170,3,2024-04-25 12:39:04,2,45000
TKT0045171,4,2022-12-20 15:49:02,2,55000
TKT0045172,34,2024-08-21 17:42:13,5,50000
TKT0045173,3,2022-11-12 04:44:16,2,45000
TKT0045174,37,2022-08-08 01:28:03,1,40000
TKT0045176,13,2023-04-01 17:56:47,4,35000
TKT0045181,20,2020-08-06 05:58:00,1,40000
TKT0045187,40,2021-02-10 15:41:50,2,150000
TKT0045200,25,2022-05-21 21:35:29,5,180000
TKT0045206,10,2023-08-14 00:10:42,2,85000
TKT0045207,3,2024-05-02 09:32:32,2,45000
TKT0045212,5,2020-03-20 09:26:28,5,65000
TKT0045215,15,2023-08-09 07:43:52,2,50000
TKT0045216,15,2024-11-09 07:20:14,5,50000
TKT0045221,9,2024-02-08 16:47:53,3,80000
TKT0045223,16,2023-06-12 05:27:04,1,20000
TKT0045226,7,2023-03-17 21:17:04,4,70000
