SOTicketID,DishID,OrderTime,Quantity,Price
TKT0065380,23,2024-12-17 00:00:00,5,1000000
TKT0084690,12,2023-02-11 00:00:00,2,60000
TKT0053144,11,2024-11-04 00:00:00,2,200000
TKT0063882,39,2024-10-02 00:00:00,2,160000
TKT0094332,36,2023-04-27 00:00:00,4,220000
TKT0028732,1,2023-08-06 00:00:00,1,50000
TKT0055172,10,2023-02-28 00:00:00,2,170000
TKT0010017,31,2023-09-10 00:00:00,1,15000
TKT0054867,39,2023-11-17 00:00:00,2,160000
TKT0013759,2,2023-10-07 00:00:00,3,180000
TKT0016957,30,2024-04-15 00:00:00,4,120000
TKT0044369,33,2024-02-12 00:00:00,2,70000
TKT0025962,25,2024-09-11 00:00:00,2,360000
TKT0076559,40,2023-01-16 00:00:00,2,300000
TKT0089623,19,2024-11-08 00:00:00,3,45000
TKT0051050,34,2023-02-15 00:00:00,2,100000
TKT0023386,28,2023-09-02 00:00:00,3,105000
TKT0089037,16,2023-01-03 00:00:00,2,40000
TKT0094283,40,2024-04-17 00:00:00,2,300000
TKT0095972,38,2023-12-13 00:00:00,1,65000
TKT0098108,15,2024-01-06 00:00:00,2,100000
TKT0040138,21,2024-11-08 00:00:00,2,70000
TKT0074652,5,2023-06-15 00:00:00,3,195000
TKT0042055,4,2024-08-08 00:00:00,2,110000
TKT0093884,32,2024-01-24 00:00:00,4,160000
TKT0015315,7,2024-01-07 00:00:00,5,350000
TKT0019566,16,2023-05-03 00:00:00,3,60000
TKT0034244,31,2023-03-13 00:00:00,3,45000
TKT0012711,36,2023-02-14 00:00:00,5,275000
TKT0082982,7,2023-04-21 00:00:00,3,210000
TKT0046015,24,2023-07-30 00:00:00,4,1000000
TKT0036170,24,2024-06-16 00:00:00,1,250000
TKT0058194,31,2024-02-12 00:00:00,1,15000
TKT0083935,39,2023-03-17 00:00:00,5,400000
TKT0047546,26,2024-06-29 00:00:00,1,25000
TKT0087929,31,2024-02-27 00:00:00,4,60000
TKT0089825,5,2024-11-10 00:00:00,3,195000
TKT0036632,17,2023-12-02 00:00:00,2,60000
TKT0069799,24,2023-07-26 00:00:00,5,1250000
TKT0014722,24,2023-04-04 00:00:00,4,1000000
TKT0065010,8,2024-09-17 00:00:00,3,225000
TKT0098679,3,2024-09-23 00:00:00,5,225000
TKT0024492,21,2023-08-03 00:00:00,5,175000
TKT0057984,26,2023-11-14 00:00:00,5,125000
TKT0025635,29,2023-05-05 00:00:00,2,100000
TKT0099230,27,2023-10-20 00:00:00,5,150000
TKT0044932,28,2023-11-23 00:00:00,5,175000
TKT0045231,35,2024-11-12 00:00:00,5,300000
TKT0068850,20,2024-03-22 00:00:00,5,200000
TKT0059596,22,2023-02-02 00:00:00,3,450000
TKT0071565,12,2023-07-17 00:00:00,3,90000
TKT0067539,32,2024-12-23 00:00:00,5,200000
TKT0010082,17,2023-04-16 00:00:00,4,120000
TKT0098249,14,2023-06-23 00:00:00,5,200000
TKT0056320,6,2024-09-10 00:00:00,2,120000
TKT0069883,32,2023-02-07 00:00:00,4,160000
TKT0023709,26,2024-08-24 00:00:00,1,25000
TKT0032988,32,2024-04-04 00:00:00,3,120000
TKT0088954,40,2023-12-04 00:00:00,4,600000
TKT0014251,14,2024-06-23 00:00:00,1,40000
TKT0018003,32,2024-07-03 00:00:00,3,120000
TKT0093400,22,2024-07-25 00:00:00,2,300000
TKT0075318,30,2024-02-03 00:00:00,1,30000
TKT0058731,39,2023-04-16 00:00:00,1,80000
TKT0050038,14,2024-12-10 00:00:00,3,120000
TKT0018891,39,2024-04-29 00:00:00,4,320000
TKT0033057,17,2024-11-15 00:00:00,1,30000
TKT0041830,16,2024-10-30 00:00:00,5,100000
TKT0024754,9,2024-08-11 00:00:00,3,240000
TKT0033069,32,2024-05-15 00:00:00,5,200000
TKT0088960,14,2023-01-27 00:00:00,4,160000
TKT0012031,10,2024-06-09 00:00:00,3,255000
TKT0095607,1,2024-11-09 00:00:00,5,250000
TKT0017789,38,2023-07-15 00:00:00,2,130000
TKT0092143,28,2024-12-22 00:00:00,3,105000
TKT0048970,33,2024-03-21 00:00:00,3,105000
TKT0054979,29,2023-08-11 00:00:00,5,250000
TKT0020714,3,2023-05-07 00:00:00,4,180000
TKT0079115,12,2023-01-24 00:00:00,4,120000
TKT0012428,9,2024-01-11 00:00:00,5,400000
TKT0045892,25,2023-11-27 00:00:00,2,360000
TKT0019319,12,2024-08-05 00:00:00,1,30000
TKT0058723,6,2023-12-31 00:00:00,3,180000
TKT0095894,4,2023-09-12 00:00:00,1,55000
TKT0098759,37,2024-04-07 00:00:00,2,80000
TKT0097066,30,2023-01-09 00:00:00,4,120000
TKT0095337,22,2024-12-09 00:00:00,3,450000
TKT0050513,7,2024-06-15 00:00:00,3,210000
TKT0024153,7,2024-07-19 00:00:00,3,210000
TKT0014843,27,2024-09-23 00:00:00,3,90000
TKT0013831,39,2023-11-21 00:00:00,4,320000
TKT0085053,1,2023-02-28 00:00:00,3,150000
TKT0036876,17,2023-06-10 00:00:00,5,150000
TKT0031942,29,2024-08-05 00:00:00,5,250000
TKT0091798,4,2023-03-26 00:00:00,5,275000
TKT0043257,10,2023-11-19 00:00:00,1,85000
TKT0011764,16,2023-09-24 00:00:00,3,60000
TKT0036767,40,2023-08-22 00:00:00,1,150000
TKT0038994,17,2024-08-01 00:00:00,1,30000
TKT0065104,7,2023-12-02 00:00:00,4,280000
TKT0040653,34,2024-02-12 00:00:00,3,150000
TKT0050036,28,2024-06-07 00:00:00,2,70000
TKT0080232,18,2023-08-02 00:00:00,3,120000
TKT0085507,7,2023-12-07 00:00:00,2,140000
TKT0048245,22,2023-02-25 00:00:00,4,600000
TKT0033079,31,2023-06-14 00:00:00,2,30000
TKT0055836,35,2024-04-01 00:00:00,5,300000
TKT0018525,35,2024-10-14 00:00:00,2,120000
TKT0099215,31,2023-05-16 00:00:00,2,30000
TKT0031319,24,2023-09-02 00:00:00,2,500000
TKT0082789,8,2024-07-18 00:00:00,4,300000
TKT0089549,2,2024-07-16 00:00:00,3,180000
TKT0020906,38,2023-05-02 00:00:00,1,65000
TKT0029889,21,2023-04-06 00:00:00,4,140000
TKT0017782,34,2023-05-07 00:00:00,1,50000
TKT0027179,39,2023-03-01 00:00:00,3,240000
TKT0070012,26,2024-01-17 00:00:00,2,50000
TKT0017461,5,2024-06-08 00:00:00,2,130000
TKT0025063,29,2024-06-05 00:00:00,3,150000
TKT0054089,11,2023-06-15 00:00:00,2,200000
TKT0049471,1,2024-09-03 00:00:00,3,150000
TKT0036914,33,2023-08-09 00:00:00,3,105000
TKT0029149,36,2023-01-10 00:00:00,3,165000
TKT0059324,13,2024-05-04 00:00:00,4,140000
TKT0095759,31,2023-05-22 00:00:00,3,45000
TKT0065946,8,2023-09-09 00:00:00,5,375000
TKT0088316,10,2024-05-17 00:00:00,5,425000
TKT0046503,34,2024-09-18 00:00:00,1,50000
TKT0090438,10,2024-04-18 00:00:00,5,425000
TKT0023827,9,2023-01-29 00:00:00,1,80000
TKT0030013,24,2024-02-08 00:00:00,1,250000
TKT0012180,31,2023-02-04 00:00:00,1,15000
TKT0099145,12,2023-11-01 00:00:00,5,150000
TKT0071622,36,2023-06-18 00:00:00,3,165000
TKT0065449,6,2023-08-08 00:00:00,1,60000
TKT0081889,26,2024-05-21 00:00:00,2,50000
TKT0068865,27,2023-06-01 00:00:00,2,60000
TKT0064338,37,2024-06-19 00:00:00,1,40000
TKT0016280,27,2024-05-24 00:00:00,1,30000
TKT0054300,38,2023-12-11 00:00:00,3,195000
TKT0072242,16,2023-06-01 00:00:00,4,80000
TKT0097715,26,2024-08-11 00:00:00,3,75000
TKT0038375,17,2023-03-08 00:00:00,1,30000
TKT0088889,28,2024-06-16 00:00:00,1,35000
TKT0082755,15,2024-12-02 00:00:00,2,100000
TKT0077732,34,2023-12-12 00:00:00,2,100000
TKT0014217,1,2023-09-06 00:00:00,1,50000
TKT0060172,35,2023-04-30 00:00:00,3,180000
TKT0096375,15,2023-09-04 00:00:00,4,200000
TKT0037622,36,2024-10-05 00:00:00,3,165000
TKT0025991,15,2024-09-09 00:00:00,2,100000
TKT0035800,31,2024-03-18 00:00:00,5,75000
TKT0053482,11,2023-07-14 00:00:00,4,400000
TKT0071564,8,2023-12-03 00:00:00,1,75000
TKT0053084,19,2023-03-05 00:00:00,4,60000
TKT0028272,18,2023-12-19 00:00:00,3,120000
TKT0044168,27,2023-07-22 00:00:00,1,30000
TKT0045205,12,2023-05-27 00:00:00,1,30000
TKT0044265,13,2023-05-17 00:00:00,1,35000
TKT0037634,33,2024-03-20 00:00:00,1,35000
TKT0047147,7,2023-10-25 00:00:00,5,350000
TKT0018745,19,2023-06-12 00:00:00,4,60000
TKT0051102,27,2024-11-20 00:00:00,5,150000
TKT0041652,9,2024-07-11 00:00:00,5,400000
TKT0096127,13,2024-08-10 00:00:00,1,35000
TKT0073098,18,2024-02-26 00:00:00,3,120000
TKT0046674,40,2023-07-25 00:00:00,5,750000
TKT0037283,35,2024-01-24 00:00:00,3,180000
TKT0097442,33,2023-06-11 00:00:00,2,70000
TKT0034994,40,2023-05-03 00:00:00,2,300000
TKT0042942,30,2024-11-22 00:00:00,1,30000
TKT0078896,23,2023-10-05 00:00:00,5,1000000
TKT0047566,30,2023-04-01 00:00:00,4,120000
TKT0084537,34,2024-03-01 00:00:00,2,100000
TKT0089250,31,2024-03-25 00:00:00,5,75000
TKT0050095,29,2023-04-08 00:00:00,1,50000
TKT0072662,15,2023-07-20 00:00:00,2,100000
TKT0050293,4,2024-09-30 00:00:00,3,165000
TKT0058653,32,2023-01-06 00:00:00,3,120000
TKT0073783,2,2024-06-09 00:00:00,4,240000
TKT0062787,24,2024-03-17 00:00:00,3,750000
TKT0047661,35,2023-09-14 00:00:00,4,240000
TKT0039015,14,2023-01-24 00:00:00,2,80000
TKT0061167,29,2023-12-28 00:00:00,4,200000
TKT0068694,3,2024-12-05 00:00:00,4,180000
TKT0036820,10,2023-07-17 00:00:00,1,85000
TKT0090401,3,2023-05-01 00:00:00,1,45000
TKT0076374,36,2023-12-25 00:00:00,5,275000
TKT0043088,37,2024-01-11 00:00:00,1,40000
TKT0066384,34,2023-11-26 00:00:00,5,250000
TKT0028145,38,2024-10-16 00:00:00,3,195000
TKT0035757,36,2023-07-29 00:00:00,1,55000
TKT0016913,33,2023-05-14 00:00:00,4,140000
TKT0046951,26,2024-06-14 00:00:00,1,25000
TKT0074316,4,2023-11-12 00:00:00,1,55000
TKT0093475,26,2023-07-24 00:00:00,4,100000
TKT0025772,33,2024-04-29 00:00:00,3,105000
TKT0024539,13,2023-03-04 00:00:00,5,175000
TKT0052795,33,2024-12-06 00:00:00,1,35000
TKT0015565,29,2023-06-05 00:00:00,5,250000
TKT0095728,17,2024-10-11 00:00:00,4,120000
TKT0077932,31,2024-10-29 00:00:00,4,60000
TKT0042270,25,2023-02-13 00:00:00,1,180000
TKT0089198,13,2023-06-23 00:00:00,3,105000
TKT0044661,29,2023-09-24 00:00:00,4,200000
TKT0099802,12,2024-06-24 00:00:00,2,60000
TKT0072176,17,2024-03-07 00:00:00,4,120000
TKT0076535,33,2024-11-23 00:00:00,5,175000
TKT0066740,14,2023-09-30 00:00:00,3,120000
TKT0017242,3,2024-03-08 00:00:00,1,45000
TKT0088235,31,2024-03-09 00:00:00,2,30000
TKT0011870,38,2024-09-21 00:00:00,2,130000
TKT0019995,30,2024-07-16 00:00:00,2,60000
TKT0071496,29,2023-11-06 00:00:00,2,100000
TKT0066689,5,2024-06-23 00:00:00,4,260000
TKT0082671,15,2023-03-31 00:00:00,3,150000
TKT0061438,36,2024-11-28 00:00:00,2,110000
TKT0046855,28,2023-02-17 00:00:00,5,175000
TKT0035629,24,2023-06-17 00:00:00,1,250000
TKT0047793,7,2024-05-27 00:00:00,5,350000
TKT0012517,9,2023-04-17 00:00:00,4,320000
TKT0099677,21,2024-04-21 00:00:00,1,35000
TKT0029429,11,2023-02-10 00:00:00,4,400000
TKT0021288,35,2023-09-25 00:00:00,2,120000
TKT0089933,8,2023-01-23 00:00:00,2,150000
TKT0088161,10,2023-09-17 00:00:00,5,425000
TKT0051834,22,2023-01-12 00:00:00,2,300000
TKT0090721,15,2023-09-21 00:00:00,4,200000
TKT0030690,20,2023-01-29 00:00:00,2,80000
TKT0022702,36,2023-05-08 00:00:00,4,220000
TKT0090047,38,2023-01-31 00:00:00,2,130000
TKT0010247,14,2024-04-14 00:00:00,3,120000
TKT0032956,21,2024-08-24 00:00:00,2,70000
TKT0087023,38,2023-02-10 00:00:00,2,130000
TKT0070256,6,2024-04-27 00:00:00,1,60000
TKT0010106,27,2023-09-27 00:00:00,2,60000
TKT0020226,33,2023-07-28 00:00:00,5,175000
TKT0020198,20,2024-07-12 00:00:00,5,200000
TKT0079396,16,2024-11-21 00:00:00,5,100000
TKT0023704,18,2024-05-03 00:00:00,3,120000
TKT0099188,30,2024-03-19 00:00:00,3,90000
TKT0035340,31,2024-03-14 00:00:00,5,75000
TKT0079627,16,2024-04-05 00:00:00,5,100000
TKT0085776,10,2024-07-17 00:00:00,1,85000
TKT0058256,19,2023-02-16 00:00:00,2,30000
TKT0028703,4,2023-11-14 00:00:00,4,220000
TKT0019031,33,2024-06-30 00:00:00,4,140000
TKT0062287,12,2024-03-23 00:00:00,1,30000
TKT0097871,39,2024-06-08 00:00:00,4,320000
TKT0042161,22,2023-10-21 00:00:00,3,450000
TKT0032590,34,2024-04-26 00:00:00,5,250000
TKT0023184,32,2024-06-10 00:00:00,4,160000
TKT0043557,26,2024-02-29 00:00:00,3,75000
TKT0092821,2,2023-09-09 00:00:00,5,300000
TKT0010233,5,2023-10-30 00:00:00,5,325000
TKT0020965,34,2023-02-28 00:00:00,2,100000
TKT0098573,30,2024-01-20 00:00:00,4,120000
TKT0039046,8,2024-02-24 00:00:00,5,375000
TKT0058689,8,2023-12-21 00:00:00,4,300000
TKT0044542,29,2023-12-18 00:00:00,5,250000
TKT0098962,28,2024-11-24 00:00:00,1,35000
TKT0021047,30,2024-03-22 00:00:00,4,120000
TKT0032193,30,2023-04-12 00:00:00,4,120000
TKT0028145,18,2024-05-29 00:00:00,2,80000
TKT0094075,17,2023-05-18 00:00:00,1,30000
TKT0039941,29,2024-12-22 00:00:00,1,50000
TKT0070050,16,2024-08-14 00:00:00,4,80000
TKT0022225,5,2023-02-14 00:00:00,2,130000
TKT0032362,19,2023-01-06 00:00:00,3,45000
TKT0056910,35,2023-12-02 00:00:00,2,120000
TKT0098100,38,2024-01-31 00:00:00,3,195000
TKT0092103,8,2024-07-24 00:00:00,1,75000
TKT0018679,27,2024-05-10 00:00:00,4,120000
TKT0026016,2,2023-02-13 00:00:00,1,60000
TKT0029538,26,2023-03-15 00:00:00,1,25000
TKT0099441,21,2023-01-16 00:00:00,2,70000
TKT0010256,5,2024-11-11 00:00:00,3,195000
TKT0029136,30,2023-08-19 00:00:00,5,150000
TKT0098061,15,2024-03-17 00:00:00,4,200000
TKT0067067,36,2023-10-27 00:00:00,3,165000
TKT0074011,23,2023-03-19 00:00:00,2,400000
TKT0077521,5,2024-02-06 00:00:00,2,130000
TKT0056674,33,2023-11-15 00:00:00,3,105000
TKT0074484,1,2023-01-22 00:00:00,2,100000
TKT0097551,28,2023-02-15 00:00:00,5,175000
TKT0069995,27,2023-04-24 00:00:00,1,30000
TKT0089033,9,2023-03-30 00:00:00,2,160000
TKT0061692,12,2023-07-24 00:00:00,3,90000
TKT0017399,32,2024-04-17 00:00:00,5,200000
TKT0039970,18,2023-12-15 00:00:00,2,80000
TKT0043221,12,2024-05-10 00:00:00,5,150000
TKT0071350,4,2024-02-20 00:00:00,1,55000
TKT0043608,38,2024-05-19 00:00:00,4,260000
TKT0061574,31,2023-11-07 00:00:00,5,75000
TKT0026425,16,2024-06-24 00:00:00,1,20000
TKT0040391,8,2023-10-02 00:00:00,5,375000
TKT0066739,21,2023-08-05 00:00:00,3,105000
TKT0090334,4,2024-05-30 00:00:00,1,55000
TKT0062774,13,2024-08-13 00:00:00,4,140000
TKT0092033,24,2024-03-03 00:00:00,1,250000
TKT0023002,8,2023-09-14 00:00:00,3,225000
TKT0032940,33,2023-10-28 00:00:00,3,105000
TKT0087717,20,2023-06-06 00:00:00,4,160000
TKT0071849,15,2024-01-30 00:00:00,4,200000
TKT0030432,10,2023-12-24 00:00:00,1,85000
TKT0021367,40,2024-06-15 00:00:00,4,600000
TKT0040055,12,2024-03-30 00:00:00,2,60000
TKT0031290,31,2024-07-09 00:00:00,3,45000
TKT0025479,26,2024-01-18 00:00:00,1,25000
TKT0032527,20,2023-10-12 00:00:00,5,200000
TKT0020869,39,2024-01-16 00:00:00,2,160000
TKT0066292,37,2024-06-02 00:00:00,3,120000
TKT0033782,33,2023-11-27 00:00:00,4,140000
TKT0031823,34,2023-07-27 00:00:00,5,250000
TKT0042957,21,2023-07-17 00:00:00,2,70000
TKT0016399,37,2024-11-14 00:00:00,5,200000
TKT0030049,12,2023-01-12 00:00:00,4,120000
TKT0059977,37,2023-10-21 00:00:00,1,40000
TKT0037516,1,2024-01-12 00:00:00,2,100000
TKT0037000,3,2023-03-07 00:00:00,1,45000
TKT0027101,16,2023-10-14 00:00:00,1,20000
TKT0098299,18,2023-01-24 00:00:00,5,200000
TKT0073872,37,2024-02-12 00:00:00,5,200000
TKT0044368,28,2023-05-29 00:00:00,4,140000
TKT0015972,6,2023-02-19 00:00:00,1,60000
TKT0066407,2,2024-12-24 00:00:00,1,60000
TKT0019021,40,2024-12-07 00:00:00,2,300000
TKT0049770,15,2024-05-08 00:00:00,5,250000
TKT0039188,37,2023-06-23 00:00:00,4,160000
TKT0013354,23,2023-06-20 00:00:00,4,800000
TKT0023645,11,2023-12-27 00:00:00,2,200000
TKT0078554,17,2023-04-08 00:00:00,2,60000
TKT0039307,30,2024-05-28 00:00:00,1,30000
TKT0015270,31,2023-01-05 00:00:00,5,75000
TKT0077040,15,2024-04-12 00:00:00,3,150000
TKT0096671,19,2023-01-21 00:00:00,1,15000
TKT0022559,20,2024-03-19 00:00:00,1,40000
TKT0031418,23,2024-04-09 00:00:00,2,400000
TKT0050559,9,2024-02-03 00:00:00,2,160000
TKT0014760,23,2024-12-08 00:00:00,1,200000
TKT0048029,38,2024-10-01 00:00:00,3,195000
TKT0071889,30,2023-05-02 00:00:00,1,30000
TKT0070612,8,2023-07-18 00:00:00,2,150000
TKT0045420,35,2024-06-12 00:00:00,4,240000
TKT0091501,25,2023-06-27 00:00:00,2,360000
TKT0087676,24,2023-05-27 00:00:00,1,250000
TKT0096870,11,2023-03-12 00:00:00,2,200000
TKT0025919,8,2023-04-08 00:00:00,5,375000
TKT0033735,9,2024-07-01 00:00:00,3,240000
TKT0013165,20,2023-07-11 00:00:00,4,160000
TKT0037236,36,2024-05-10 00:00:00,5,275000
TKT0071848,6,2024-07-15 00:00:00,2,120000
TKT0020759,4,2023-12-20 00:00:00,5,275000
TKT0059089,30,2023-04-01 00:00:00,5,150000
TKT0070948,24,2023-05-19 00:00:00,2,500000
TKT0029865,1,2023-12-08 00:00:00,2,100000
TKT0058637,9,2024-03-12 00:00:00,3,240000
TKT0019679,40,2023-09-19 00:00:00,2,300000
TKT0014790,6,2023-02-13 00:00:00,5,300000
TKT0058216,36,2024-11-10 00:00:00,3,165000
TKT0098423,29,2024-02-21 00:00:00,2,100000
TKT0042208,35,2023-09-06 00:00:00,2,120000
TKT0033734,21,2024-08-17 00:00:00,4,140000
TKT0048104,4,2023-12-02 00:00:00,5,275000
TKT0084825,39,2023-11-08 00:00:00,3,240000
TKT0015029,20,2023-06-29 00:00:00,1,40000
TKT0039666,9,2023-04-18 00:00:00,4,320000
TKT0040484,15,2024-01-04 00:00:00,3,150000
TKT0011728,35,2024-06-12 00:00:00,5,300000
TKT0065168,9,2023-03-24 00:00:00,3,240000
TKT0076129,16,2023-11-25 00:00:00,5,100000
TKT0016418,40,2023-05-06 00:00:00,3,450000
TKT0073825,11,2024-10-03 00:00:00,4,400000
TKT0090548,10,2024-05-31 00:00:00,2,170000
TKT0039577,18,2023-05-31 00:00:00,3,120000
TKT0014876,7,2024-11-11 00:00:00,4,280000
TKT0072332,14,2023-04-10 00:00:00,4,160000
TKT0013725,17,2023-01-18 00:00:00,2,60000
TKT0023535,10,2023-08-21 00:00:00,3,255000
TKT0044950,5,2024-11-14 00:00:00,4,260000
TKT0076780,36,2023-01-28 00:00:00,4,220000
TKT0047232,12,2024-06-25 00:00:00,2,60000
TKT0088732,8,2024-08-21 00:00:00,4,300000
TKT0083065,1,2023-02-28 00:00:00,4,200000
TKT0069044,9,2024-05-03 00:00:00,5,400000
TKT0049458,34,2023-05-21 00:00:00,5,250000
TKT0051989,29,2023-03-07 00:00:00,5,250000
TKT0097475,11,2023-11-18 00:00:00,5,500000
TKT0034200,40,2023-03-15 00:00:00,2,300000
TKT0090162,35,2023-02-10 00:00:00,4,240000
TKT0035916,5,2024-08-06 00:00:00,5,325000
TKT0052260,27,2023-06-20 00:00:00,3,90000
TKT0050052,18,2023-11-24 00:00:00,5,200000
TKT0024772,11,2024-10-30 00:00:00,5,500000
TKT0018308,33,2023-06-03 00:00:00,1,35000
TKT0050132,38,2023-11-16 00:00:00,5,325000
TKT0061019,1,2023-07-28 00:00:00,2,100000
TKT0015164,2,2023-04-03 00:00:00,5,300000
TKT0092232,28,2024-07-19 00:00:00,1,35000
TKT0051105,9,2023-08-29 00:00:00,4,320000
TKT0043163,34,2023-09-11 00:00:00,3,150000
TKT0033717,21,2024-04-24 00:00:00,5,175000
TKT0017194,1,2023-07-11 00:00:00,4,200000
TKT0093950,18,2024-12-20 00:00:00,3,120000
TKT0048709,15,2024-06-20 00:00:00,2,100000
TKT0058015,36,2023-07-24 00:00:00,3,165000
TKT0019773,38,2023-12-07 00:00:00,3,195000
TKT0020910,1,2023-02-13 00:00:00,1,50000
TKT0026627,28,2024-02-29 00:00:00,1,35000
TKT0054684,26,2023-06-26 00:00:00,1,25000
TKT0029189,21,2024-01-31 00:00:00,4,140000
TKT0096013,19,2023-02-08 00:00:00,2,30000
TKT0063105,6,2024-07-08 00:00:00,1,60000
TKT0082512,34,2024-09-08 00:00:00,5,250000
TKT0051578,21,2024-02-01 00:00:00,5,175000
TKT0088747,4,2023-11-07 00:00:00,3,165000
TKT0062643,26,2024-04-11 00:00:00,1,25000
TKT0075160,9,2024-07-23 00:00:00,1,80000
TKT0029670,40,2024-04-23 00:00:00,4,600000
TKT0053692,34,2024-10-20 00:00:00,5,250000
TKT0067770,34,2023-06-19 00:00:00,4,200000
TKT0070040,8,2024-09-08 00:00:00,4,300000
TKT0083705,23,2023-09-30 00:00:00,3,600000
TKT0021240,33,2023-01-15 00:00:00,4,140000
TKT0044683,35,2023-10-03 00:00:00,1,60000
TKT0045663,28,2024-11-08 00:00:00,1,35000
TKT0087756,29,2023-12-23 00:00:00,2,100000
TKT0096389,19,2023-12-12 00:00:00,2,30000
TKT0051128,26,2024-11-05 00:00:00,5,125000
TKT0060993,5,2024-07-13 00:00:00,4,260000
TKT0061024,19,2024-01-13 00:00:00,2,30000
TKT0029860,32,2024-03-02 00:00:00,3,120000
TKT0057194,16,2023-11-17 00:00:00,2,40000
TKT0065676,36,2023-10-29 00:00:00,4,220000
TKT0017055,29,2023-02-14 00:00:00,4,200000
TKT0015746,5,2024-12-16 00:00:00,1,65000
TKT0058724,10,2023-06-13 00:00:00,4,340000
TKT0098106,24,2024-07-01 00:00:00,5,1250000
TKT0052035,22,2023-01-10 00:00:00,5,750000
TKT0062306,20,2024-09-14 00:00:00,3,120000
TKT0010511,2,2023-12-17 00:00:00,1,60000
TKT0028694,35,2023-05-27 00:00:00,2,120000
TKT0074301,21,2024-10-30 00:00:00,2,70000
TKT0097270,13,2023-11-22 00:00:00,1,35000
TKT0069818,23,2023-07-24 00:00:00,4,800000
TKT0029649,28,2023-05-02 00:00:00,1,35000
TKT0080071,28,2023-08-15 00:00:00,1,35000
TKT0016411,35,2023-02-17 00:00:00,3,180000
TKT0028167,12,2023-08-09 00:00:00,5,150000
TKT0038413,1,2024-04-16 00:00:00,3,150000
TKT0045039,11,2023-07-07 00:00:00,4,400000
TKT0095056,38,2024-10-13 00:00:00,1,65000
TKT0047711,35,2023-11-25 00:00:00,1,60000
TKT0013291,8,2024-04-30 00:00:00,5,375000
TKT0029751,37,2023-01-11 00:00:00,2,80000
TKT0077899,37,2024-08-14 00:00:00,1,40000
TKT0019959,22,2023-08-09 00:00:00,3,450000
TKT0066230,29,2023-08-14 00:00:00,3,150000
TKT0032944,10,2023-09-06 00:00:00,1,85000
TKT0061381,14,2023-01-04 00:00:00,2,80000
TKT0063777,32,2023-10-26 00:00:00,3,120000
TKT0041041,40,2023-05-27 00:00:00,2,300000
TKT0015750,25,2024-02-27 00:00:00,4,720000
TKT0034480,23,2023-10-31 00:00:00,1,200000
TKT0022376,38,2024-05-04 00:00:00,3,195000
TKT0034558,8,2024-03-03 00:00:00,2,150000
TKT0085287,21,2023-12-14 00:00:00,3,105000
TKT0064010,33,2023-07-04 00:00:00,1,35000
TKT0096392,39,2023-10-09 00:00:00,5,400000
TKT0092186,37,2024-10-27 00:00:00,4,160000
TKT0086724,37,2023-08-14 00:00:00,5,200000
TKT0048152,13,2023-06-02 00:00:00,2,70000
TKT0069250,38,2024-06-25 00:00:00,1,65000
TKT0081123,8,2023-12-23 00:00:00,1,75000
TKT0053881,8,2023-06-25 00:00:00,2,150000
TKT0017696,32,2024-09-20 00:00:00,5,200000
TKT0013317,25,2024-01-12 00:00:00,2,360000
TKT0046411,9,2023-12-30 00:00:00,4,320000
TKT0044501,25,2023-03-31 00:00:00,2,360000
TKT0062321,39,2023-03-28 00:00:00,2,160000
TKT0017992,34,2024-01-04 00:00:00,3,150000
TKT0023978,28,2024-09-29 00:00:00,3,105000
TKT0064900,3,2023-02-25 00:00:00,1,45000
TKT0087568,31,2024-08-21 00:00:00,1,15000
TKT0042790,27,2024-12-16 00:00:00,3,90000
TKT0054996,15,2024-06-02 00:00:00,3,150000
TKT0088201,18,2023-10-02 00:00:00,1,40000
TKT0021417,34,2024-07-26 00:00:00,1,50000
TKT0071676,5,2024-08-24 00:00:00,5,325000
TKT0068455,9,2024-12-17 00:00:00,2,160000
TKT0034559,30,2023-12-22 00:00:00,3,90000
TKT0052088,21,2023-09-29 00:00:00,1,35000
TKT0046777,23,2024-08-03 00:00:00,1,200000
TKT0088217,12,2024-11-10 00:00:00,2,60000
TKT0024816,1,2023-08-06 00:00:00,1,50000
TKT0095235,25,2024-11-29 00:00:00,1,180000
TKT0023544,23,2023-03-22 00:00:00,3,600000
TKT0062553,20,2024-01-13 00:00:00,3,120000
TKT0024414,38,2024-12-28 00:00:00,3,195000
TKT0080277,5,2023-07-02 00:00:00,1,65000
TKT0030146,38,2024-09-25 00:00:00,2,130000
TKT0056844,26,2023-09-15 00:00:00,5,125000
TKT0058558,17,2023-07-09 00:00:00,1,30000
TKT0029917,34,2023-12-16 00:00:00,5,250000
TKT0022132,27,2023-12-18 00:00:00,1,30000
TKT0066876,29,2024-09-07 00:00:00,5,250000
TKT0028606,33,2023-07-18 00:00:00,1,35000
TKT0029432,28,2023-03-20 00:00:00,4,140000
TKT0090608,9,2023-08-30 00:00:00,2,160000
TKT0040171,22,2023-07-16 00:00:00,2,300000
TKT0072874,9,2024-01-05 00:00:00,1,80000
TKT0083887,7,2024-11-21 00:00:00,4,280000
TKT0060636,13,2023-10-20 00:00:00,3,105000
TKT0092064,30,2024-01-14 00:00:00,3,90000
TKT0020388,19,2023-08-18 00:00:00,5,75000
TKT0072294,30,2024-05-18 00:00:00,1,30000
TKT0023374,2,2024-07-11 00:00:00,3,180000
